agenda_item_id,parcel_ids,legal_descriptions,street_addresses,cross_streets,confidence,resolved_lat,resolved_lng,resolved_via,extracted_at
web_1390552388219400502,[],[],[],[],low,,,,2026-06-22T14:38:19.925764+00:00
web_1247384617307524167,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:21.889910+00:00
web_6855831273761068762,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:24.260678+00:00
web_7118472091885011461,[],[],[],[],low,,,,2026-06-22T14:38:26.626393+00:00
pmn_1075645_item1,[],[],[],[],low,,,,2026-06-22T14:38:27.392642+00:00
web_832125117796157329,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:29.496479+00:00
web_5861460650431840899,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:31.619488+00:00
web_3566725239760784835,[],[],[],[],low,,,,2026-06-22T14:38:32.534568+00:00
web_3869238758425892026,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:34.737757+00:00
web_2492303069903983053,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:37.145391+00:00
web_2112057748779888704,[],[],[],[],low,,,,2026-06-22T14:38:37.923882+00:00
web_1712148264008007345,[],[],[],[],low,,,,2026-06-22T14:38:38.610597+00:00
web_2944882877372208371,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:40.509747+00:00
web_4254913685210395758,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:42.737637+00:00
web_3058480479086209396,[],[],[],[],low,,,,2026-06-22T14:38:43.570608+00:00
web_5330477743462958948_item0,[],[],[],[],low,,,,2026-06-22T14:38:44.435891+00:00
web_3504733023209989093,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:46.635536+00:00
web_4344727140790840356,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],medium,40.6000544,-112.4462816,address,2026-06-22T14:38:48.506346+00:00
web_2720521736615418800,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:50.547200+00:00
web_5722383958550179933,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:53.428334+00:00
web_1641270243942923627,[],[],[],[],low,,,,2026-06-22T14:38:55.094029+00:00
pmn_1060869_item0,[],"[""Mountain Point Retail""]",[],[],low,,,,2026-06-22T14:38:57.138865+00:00
pmn_1064159_item0,[],"[""POD 7 within the South Hills Amended & Restated Master Planned Development Agreement (ARMDA)""]",[],[],low,,,,2026-06-22T14:38:59.831113+00:00
pmn_1064161_item0,[],"[""POD 16 within the South Hills Amended & Restated Master Planned Development Agreement""]",[],[],low,,,,2026-06-22T14:39:02.998501+00:00
pmn_1064165_item0,[],"[""POD 17 within the South Hills Amended & Restated Master Planned Development Agreement""]",[],[],low,,,,2026-06-22T14:39:06.101353+00:00
pmn_1065867_item0,[],"[""POD 7 in the South Hills Amended & Restated Master Planned Development""]",[],[],medium,,,,2026-06-22T14:39:11.745833+00:00
pmn_1073489,[],[],[],[],low,,,,2026-06-22T14:39:12.903284+00:00
pmn_1080795_item0,[],"[""Lot 1 of Ivie's Place Subdivision""]",[],[],medium,,,,2026-06-22T14:39:16.645819+00:00
pmn_1080795_item1,[],"[""The Cove at Herriman Springs""]",[],[],low,,,,2026-06-22T14:39:20.415354+00:00
pmn_1089537,[],[],"[""5355 WEST HERRIMAN MAIN STREET, HERRIMAN, UTAH""]",[],low,40.5164932,-112.0168329,address,2026-06-22T14:39:22.519635+00:00
pmn_1090483,[],[],[],[],low,,,,2026-06-22T14:39:23.334314+00:00
pmn_1074945_item3,[],"[""Traverse Mountain Area Plan"", ""West Canyon area""]","[""Timpanogos Highway""]",[],low,40.4320545,-111.8283542,address,2026-06-22T14:39:25.797567+00:00
pmn_1078335_item0,[],[],[],[],low,,,,2026-06-22T14:39:26.652538+00:00
pmn_1082307,[],[],[],[],low,,,,2026-06-22T14:39:27.312498+00:00
pmn_1083851_item1,[],[],[],[],low,,,,2026-06-22T14:39:28.195709+00:00
pmn_1083851_item2,[],[],[],[],low,,,,2026-06-22T14:39:29.258027+00:00
pmn_1080695_item0,[],[],[],[],low,,,,2026-06-22T14:39:29.959455+00:00
pmn_1080695_item1,[],[],[],[],low,,,,2026-06-22T14:39:30.698390+00:00
pmn_1080695_item2,[],[],[],[],low,,,,2026-06-22T14:39:31.361566+00:00
pmn_1070005_item0,[],[],[],[],low,,,,2026-06-22T14:39:32.084757+00:00
pmn_1072019_item0,[],[],[],[],low,,,,2026-06-22T14:39:32.889466+00:00
pmn_1073749_item0,[],[],[],[],low,,,,2026-06-22T14:39:34.653994+00:00
pmn_1077243_item0,[],[],[],[],low,,,,2026-06-22T14:39:35.343718+00:00
pmn_1078547,[],[],"[""319 So. Saratoga Road, Saratoga Springs, Utah, 84045""]",[],low,,,,2026-06-22T14:39:38.630212+00:00
pmn_1082421,[],[],[],[],low,,,,2026-06-22T14:39:39.523986+00:00
pmn_1082945,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-22T14:39:42.379494+00:00
pmn_1082909,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-22T14:39:44.448035+00:00
pmn_1088599_item0,[],[],[],[],low,,,,2026-06-22T14:39:45.174754+00:00
pmn_1077539,[],[],"[""9800 Monroe St #806, Sandy, UT 84070""]",[],low,,,,2026-06-22T14:39:48.201094+00:00
pmn_1077051,[],[],[],[],low,,,,2026-06-22T14:39:49.136090+00:00
pmn_1085269,[],[],[],[],low,,,,2026-06-22T14:39:49.862026+00:00
pmn_1082979,[],[],[],[],low,,,,2026-06-22T14:39:50.592230+00:00
pmn_1084671,[],[],[],[],low,,,,2026-06-22T14:39:51.590773+00:00
pmn_1088905,[],[],[],[],low,,,,2026-06-22T14:39:52.340255+00:00
pmn_1088529,[],[],[],[],low,,,,2026-06-22T14:39:53.299786+00:00
pmn_1083411,[],[],[],[],low,,,,2026-06-22T14:39:54.146830+00:00
pmn_1085433_item0,[],[],[],[],low,,,,2026-06-22T14:39:55.075706+00:00
pmn_1085785_item0,[],[],[],[],low,,,,2026-06-22T14:39:55.849570+00:00
pmn_1085767_item0,[],[],[],[],low,,,,2026-06-22T14:39:56.561342+00:00
pmn_1077305_item0,[],[],[],[],low,,,,2026-06-22T14:39:57.873622+00:00
pmn_1081210,[],[],[],[],low,,,,2026-06-22T14:39:58.605856+00:00
pmn_1081208,[],[],[],[],low,,,,2026-06-22T14:40:06.976094+00:00
pmn_1084581_item0,[],[],[],[],low,,,,2026-06-22T14:40:07.818281+00:00
pmn_1084579_item0,[],[],[],[],low,,,,2026-06-22T14:40:08.733054+00:00
pmn_1084857_item0,[],[],[],[],low,,,,2026-06-22T14:40:09.624694+00:00
pmn_1087037_item0,[],[],[],"[""Industrial Loop and Lodestone Way""]",medium,,,,2026-06-22T14:40:11.812751+00:00
pmn_1089521,[],[],[],[],low,,,,2026-06-22T14:40:12.766412+00:00
pmn_1088591_item0,[],[],[],[],low,,,,2026-06-22T14:40:13.568262+00:00
pmn_1088861_item0,[],[],[],[],low,,,,2026-06-22T14:40:14.827140+00:00
pmn_1090723_item2,[],[],[],[],low,,,,2026-06-22T14:40:15.587522+00:00
pmn_1052447,[],[],[],[],low,,,,2026-06-22T14:40:16.407684+00:00
pmn_1055711,[],[],[],[],low,,,,2026-06-22T14:40:17.357598+00:00
pmn_1059381,[],[],[],[],low,,,,2026-06-22T14:40:18.360979+00:00
pmn_1062551_item0,[],"[""The Forge""]",[],[],low,,,,2026-06-22T14:40:20.991873+00:00
pmn_1062551_item1,[],[],[],[],low,,,,2026-06-22T14:40:21.692663+00:00
pmn_1065873_item2,[],"[""Utah City Wellness Center and Resort Pool, Phase 2""]",[],[],low,,,,2026-06-22T14:40:24.040691+00:00
pmn_1069031,[],[],[],[],low,,,,2026-06-22T14:40:24.792544+00:00
pmn_1072411,[],[],[],[],low,,,,2026-06-22T14:40:25.676383+00:00
pmn_1072523,[],[],[],[],low,,,,2026-06-22T14:40:26.740211+00:00
pmn_1077209_item0,[],[],[],[],low,,,,2026-06-22T14:40:28.364685+00:00
pmn_1077143_item0,[],[],[],[],low,,,,2026-06-22T14:40:29.086535+00:00
pmn_1077143_item1,[],"[""Utah City Wellness Center and Resort Pool, Phase 2""]",[],[],low,,,,2026-06-22T14:40:31.205736+00:00
pmn_1078885,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-22T14:40:34.049993+00:00
pmn_1077157,[],[],"[""125 South Main Street, Vineyard, Utah""]",[],low,,,,2026-06-22T14:40:36.800091+00:00
pmn_1080985_item0,[],[],[],[],low,,,,2026-06-22T14:40:38.574845+00:00
pmn_1080985_item1,[],[],[],[],low,,,,2026-06-22T14:40:39.742243+00:00
pmn_1085007,[],[],[],[],low,,,,2026-06-22T14:40:40.793107+00:00
pmn_1087283,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-22T14:40:42.682467+00:00
pmn_1089445,[],[],[],[],low,,,,2026-06-22T14:40:43.559180+00:00
pmn_1090475_item0,[],[],[],[],low,,,,2026-06-22T14:40:44.246038+00:00
