id,jurisdiction,body,meeting_date,title,item_type,confidence,url,agenda_text,source,scraped_at
web_7788840368743286228,Grantsville,,2025-09-18,Agenda,residential_subdivision,0.33,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/PC%20Agenda%209-18-25.pdf?t=202509111736120,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Thursday, September
18, 2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Recommendation of a General Plan amendment, adding a Water Element addressing supply, planning,
and conservation as required by §10-9a-403.
b) Recommendation of the proposed plat amendment for Harvest Meadows Subdivision to change the front
yard setbacks from a 40’ foot",web,2026-06-01T13:41:17.977335+00:00
web_2482125270475427893,Grantsville,,2025-10-02,Agenda,residential_subdivision,0.5,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Revised%20PC%20Agenda%2010-2-25.pdf?t=202509261259510,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Thursday, October 2, 2025 at 429
East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of the Proposed Preliminary Plat Application for West Haven PUD subdivision.
b) Consideration of the preliminary plat for Falcon Landing located in the RM-7 and R-1-12 zoning.
c) Consideration of the twin home dwelling layout located in Falcon Landing Subdivi",web,2026-06-22T13:35:16.450984+00:00
web_8719781833586463263,Grantsville,,2025-10-02,Packet,residential_subdivision,0.5,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Combined%20Planning%20Commission%20Packet%2010-2-25.pdf?t=202509261301430,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Thursday, October 2, 2025 at 429
East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of the Proposed Preliminary Plat Application for West Haven PUD subdivision.
b) Consideration of the preliminary plat for Falcon Landing located in the RM-7 and R-1-12 zoning.
c) Consideration of the twin home dwelling layout located in Falcon Landing Subdivi",web,2026-06-15T13:55:32.903705+00:00
web_2559924367082526563,Grantsville,,2025-10-08,Packet,residential_subdivision,0.5,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Planning%20Commission%20Combined%20Packet%2010-8-2025.pdf?t=202510101033140,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Thursday, October 16,
2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
AGENDA
1. Consideration of the Proposed Preliminary Plat Application for West Haven PUD Subdivision.
2. Approval of minutes from the September 4, 2025, and the September 18, 2025 Planning Commission
Regular Meetings.
3. Report from City Staff.
4. Open Forum for Planning Comm",web,2026-07-06T12:04:58.543810+00:00
web_8598055769539413360,Grantsville,,2025-10-16,Agenda,residential_subdivision,0.5,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/PC%20Agenda%2010-16-25.pdf?t=202510101032280,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Thursday, October 16,
2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
AGENDA
1. Consideration of the Proposed Preliminary Plat Application for West Haven PUD Subdivision.
2. Approval of minutes from the September 4, 2025, and the September 18, 2025 Planning Commission
Regular Meetings.
3. Report from City Staff.
4. Open Forum for Planning Comm",web,2026-07-06T12:04:40.715309+00:00
web_551951479657661965,Grantsville,,2025-11-04,Agenda,conditional_use,0.25,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Revised%20PC%20Agenda%2011-4-25.pdf?t=202510241919270,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, November 4,
2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Proposed conditional use permit for Scott Roskelley to own and operate Cirque Roskelley at his
residence located at 775 S Cedar Road in the R-1-21 zone. The business will provide trapeze and aerial
silks training for performers.
b) Consideration of a proposed amendment to ",web,2026-07-20T10:51:16.630306+00:00
web_5451067492943719941,Grantsville,,2025-11-18,Agenda,rezone,0.2,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Revised%20PC%20Agenda%2011-18-25.pdf?t=202511141108290,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, November 18,
2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of a proposed rezone for 655 S. Willow Street, 635 S. Willow Street, 387 E. Nygreen
Street, 400 E. Heritage Lane, 420 E. Heritage Lane, and parcel #18-049-0-000R, from the RR-1 (Rural
Residential) zoning designation to the R-1-21 (Single-Family Residential) ",web,2026-08-17T08:41:51.359506+00:00
web_6856343306530054671,Grantsville,,2025-11-18,Agenda,other,0.0,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/PC%20Training%20Agenda%2011-18-2025.pdf?t=202511141040470,"PUBLIC NOTICE
The Grantsville City Council and Planning Commission will hold a Joint Work Meeting at 6:00 pm on Tuesday,
November 18, 2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
AGENDA
1. Training with the Property Rights Ombudsman.
2. Adjourn.
Shelby Moore
Zoning Administrator
Scan QR code
Grantsville City Community & Economic Development
to join Zoom
meeting.
Join Zoom Meeting
https://us02web.zoom.us/j/84449308949
Meeting ID: 844 4930 8949
In compli",web,2026-08-03T11:21:28.973296+00:00
web_1389676399144798148,Grantsville,,2025-12-02,Agenda,conditional_use,0.25,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Revised%20PC%20Agenda%2012-2-25.pdf?t=202511261537120,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, December 2, 2025 at
429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Proposed conditional use permit for Russell Wallis to own and operate a home-based business for the storage and rental of
three 16’x7’ roll-off dumpsters and one trailer unit, located at 334 S Banister Lane in the RR-1 zone.
b) Consideration of a proposed amendment to the ",web,2026-08-17T08:41:50.066342+00:00
web_7945765152274284953,Grantsville,,2025-12-02,Packet,conditional_use,0.25,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/Combined%20Planning%20Commission%20Packet%2012-2-25.pdf?t=202511261537370,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, December 2, 2025 at
429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Proposed conditional use permit for Russell Wallis to own and operate a home-based business for the storage and rental of
three 16’x7’ roll-off dumpsters and one trailer unit, located at 334 S Banister Lane in the RR-1 zone.
b) Consideration of a proposed amendment to the ",web,2026-08-17T08:41:51.180463+00:00
web_8173798167842418217,Grantsville,,2025-12-16,Agenda,rezone,0.2,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2025/PC%20Agenda%2012-16-25.pdf?t=202512041718380,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, December 16,
2025 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of a proposed rezone for 587 E Main Street, in the C-D (Commercial Development
District) zoning designation, to RM-15 (Multiple residential District) zoning designation.
b) Consideration of a proposed rezone for 15 N Center Street and 9 N Center Street, in t",web,2026-08-17T08:41:49.837004+00:00
web_2190931939213939131,Grantsville,,2026-01-06,Agenda,residential_subdivision,0.17,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2026/PC%20Agenda%201-6-26.pdf?t=202512181847470,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, January 6,
2026 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of the proposed Master Development Agreement for Cloward Court Subdivision located
at 713 E Main Street.
b) Consideration of the proposed Access and Maintenance Easement Agreement for Cloward Court
Subdivision located at 713 E Main Street.
c) Proposed conditio",web,2026-08-17T08:41:49.648248+00:00
web_3454541708926642411,Grantsville,,2026-01-20,Agenda,general_plan_amendment,0.4,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2026/Updated%20Agenda%201-20-2026.pdf?t=202601091411410,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, January 20,
2026 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of a proposed General Plan Amendment for parcels 01-066-0-0006, 23-001-0-00A, 01-
112-0-0012, and 01-112-0-0011 to change the land use designation from Single-Family Density to
Mixed-Use Density for the Apple Street Townhomes Subdivision, located at approxima",web,2026-08-17T08:41:49.468403+00:00
web_7122213035111739373,Grantsville,,2026-01-26,Agenda,other,0.0,https://www.grantsvilleut.gov/Document_Center/Government/City%20Council/2026/01.26.2026/01.26%20Special%20Meeting%20Agenda.pdf?t=202601231853540,"PUBLIC NOTICE:
The Grantsville City Council will hold a Special Meeting on Monday, January 26, 2026 in person at
429 East Main Street, Grantsville UT 84029 and electronically via Zoom at 6:00 pm.
The agenda is as follows:
ROLL CALL
AGENDA:
1. Closed Session – (Imminent Litigation, Real Estate Negotiations, or Personnel)
2. Consideration of approving Resolution 2026-11 authorizing the city attorney, with the approval of the city
manager and mayor, to take any reasonable legal action necessary to ",web,2026-05-04T13:14:17.974962+00:00
web_6459890809290852725,Grantsville,,2026-01-26,Packet,annexation,0.5,https://www.grantsvilleut.gov/Document_Center/Government/City%20Council/2026/01.26.2026/01.26%20Agenda%20Packet.pdf?t=202601231854040,"January 26, 2026
City Council Special Meeting
Information Packet
Agenda Item # 1
Closed Session – (Imminent Litigation,
Real Estate Negotiations, or Personnel)
Agenda Item # 2
Consideration of approving Resolution
2026-11 authorizing the city attorney,
with the approval of the city manager and
mayor, to take any reasonable legal
action necessary to enforce the
annexation of the Six Mile Ranch into
Grantsville City
GRANTSVILLE CITY
RESOLUTION NO. 2026-11
A RESOLUTION AUTHORIZING THE CITY ATTORNEY",web,2026-04-27T13:09:33.286047+00:00
web_6295698140145339652,Grantsville,,2026-01-30,Agenda,other,0.0,https://www.grantsvilleut.gov/Document_Center/Government/City%20Council/2026/01.30.2026/01.30.2026%20Site%20Visit%20Notice.pdf?t=202601281624080,"Public Notice of Site Visit / Traveling Tour
PUBLIC NOTICE IS HEREBY GIVEN that members of the Grantsville City Council will
participate in a site visit on Friday, January 30, 2026, from 10:00 a.m. to 2:00 p.m.
at Burt Brothers Motorpark / Utah Motorsports Campus, located at 512 Sheep
Ln, Tooele, UT 84074, pursuant to Utah Code § 52-4-203(7).
A quorum of the City Council will be present. The site visit will consist of a traveling
tour to view various locations. No public business will be conduct",web,2026-05-04T13:14:17.808893+00:00
web_2737829363304554923,Grantsville,,2026-02-03,Agenda,general_plan_amendment,0.4,https://www.grantsvilleut.gov/Document_Center/Department/Community%20&%20Economic%20Development/P%20&%20Z%20Agendas/2026/Amended%20PC%20Agenda%202-3-26..pdf?t=202601291627340,"PUBLIC NOTICE
The Grantsville City Planning Commission will hold a Regular Meeting at 7:00 p.m. on Tuesday, February 3,
2026 at 429 East Main Street, Grantsville, UT 84029. The agenda is as follows:
ROLL CALL
PUBLIC HEARING
a) Consideration of a proposed new use allowing Micro-Entrepreneurship within the RM-7 zoning designation.
b) Consideration of a proposed General Plan Amendment for parcels 01-131-0-0002, 01-130-0-0009, 01-130-0-
0008, 01-130-0-0016, and 01-130-0-0014 to change the land use d",web,2026-08-17T08:41:49.221011+00:00
